noivern, https://img.pokemondb.net/artwork/noivern.jpg,715," <a class=""type-icon type-flying"" href=""/type/flying"">Flying</a> <a class=""type-icon type-dragon"" href=""/type/dragon"">Dragon</a> ", Sound Wave Pokémon, 1.5 m (4′11″), 85.0 kg (187.4 lbs)," <span class=""text-muted"">1. <a href=""/ability/frisk"" title=""The Pokémon can check a foe's held item."">Frisk</a></span><br/><span class=""text-muted"">2. <a href=""/ability/infiltrator"" title=""Passes through the foe's barrier and strikes."">Infiltrator</a></span><br/><small class=""text-muted""><a href=""/ability/telepathy"" title=""Anticipates an ally's attack and dodges it."">Telepathy</a> (hidden ability)</small><br/>",,,2
xerneas, https://img.pokemondb.net/artwork/xerneas.jpg,716," <a class=""type-icon type-fairy"" href=""/type/fairy"">Fairy</a> ", Life Pokémon, 3.0 m (9′10″), 215.0 kg (474.0 lbs)," <span class=""text-muted"">1. <a href=""/ability/fairy-aura"" title=""Raises power of Fairy type moves for all Pokémon in battle."">Fairy Aura</a></span><br/>",,,4
yveltal, https://img.pokemondb.net/artwork/yveltal.jpg,717," <a class=""type-icon type-dark"" href=""/type/dark"">Dark</a> <a class=""type-icon type-flying"" href=""/type/flying"">Flying</a> ", Destruction Pokémon, 5.8 m (19′00″), 203.0 kg (447.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/dark-aura"" title=""Raises power of Dark type moves for all Pokémon in battle."">Dark Aura</a></span><br/>",,,2
zygarde, https://img.pokemondb.net/artwork/zygarde.jpg,718," <a class=""type-icon type-dragon"" href=""/type/dragon"">Dragon</a> <a class=""type-icon type-ground"" href=""/type/ground"">Ground</a> ", Order Pokémon, 5.0 m (16′05″), 305.0 kg (672.4 lbs)," <span class=""text-muted"">1. <a href=""/ability/aura-break"" title=""Reduces power of Dark- and Fairy-type moves."">Aura Break</a></span><br/><span class=""text-muted"">2. <a href=""/ability/power-construct"" title=""Changes form when HP drops below half."">Power Construct</a></span><br/>",,,2
diancie, https://img.pokemondb.net/artwork/diancie.jpg,719," <a class=""type-icon type-rock"" href=""/type/rock"">Rock</a> <a class=""type-icon type-fairy"" href=""/type/fairy"">Fairy</a> ", Jewel Pokémon, 0.7 m (2′04″), 8.8 kg (19.4 lbs)," <span class=""text-muted"">1. <a href=""/ability/clear-body"" title=""Prevents other Pokémon from lowering its stats."">Clear Body</a></span><br/>",,,3
hoopa, https://img.pokemondb.net/artwork/hoopa.jpg,720," <a class=""type-icon type-psychic"" href=""/type/psychic"">Psychic</a> <a class=""type-icon type-ghost"" href=""/type/ghost"">Ghost</a> ", Mischief Pokémon, 0.5 m (1′08″), 9.0 kg (19.8 lbs)," <span class=""text-muted"">1. <a href=""/ability/magician"" title=""The Pokémon steals the held item of a Pokémon it hits with a move."">Magician</a></span><br/>",,,2
volcanion, https://img.pokemondb.net/artwork/volcanion.jpg,721," <a class=""type-icon type-fire"" href=""/type/fire"">Fire</a> <a class=""type-icon type-water"" href=""/type/water"">Water</a> ", Steam Pokémon, 1.7 m (5′07″), 195.0 kg (429.9 lbs)," <span class=""text-muted"">1. <a href=""/ability/water-absorb"" title=""Restores HP if hit by a Water-type move."">Water Absorb</a></span><br/>",,,1
rowlet, https://img.pokemondb.net/artwork/rowlet.jpg,722," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> <a class=""type-icon type-flying"" href=""/type/flying"">Flying</a> ", Grass Quill Pokémon, 0.3 m (1′00″), 1.5 kg (3.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/overgrow"" title=""Powers up Grass-type moves in a pinch."">Overgrow</a></span><br/><small class=""text-muted""><a href=""/ability/long-reach"" title=""The Pokémon uses its moves without making contact with the target."">Long Reach</a> (hidden ability)</small><br/>",,,6
dartrix, https://img.pokemondb.net/artwork/dartrix.jpg,723," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> <a class=""type-icon type-flying"" href=""/type/flying"">Flying</a> ", Blade Quill Pokémon, 0.7 m (2′04″), 16.0 kg (35.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/overgrow"" title=""Powers up Grass-type moves in a pinch."">Overgrow</a></span><br/><small class=""text-muted""><a href=""/ability/long-reach"" title=""The Pokémon uses its moves without making contact with the target."">Long Reach</a> (hidden ability)</small><br/>",,,6
decidueye, https://img.pokemondb.net/artwork/decidueye.jpg,724," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> <a class=""type-icon type-ghost"" href=""/type/ghost"">Ghost</a> ", Arrow Quill Pokémon, 1.6 m (5′03″), 36.6 kg (80.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/overgrow"" title=""Powers up Grass-type moves in a pinch."">Overgrow</a></span><br/><small class=""text-muted""><a href=""/ability/long-reach"" title=""The Pokémon uses its moves without making contact with the target."">Long Reach</a> (hidden ability)</small><br/>",,,4
litten, https://img.pokemondb.net/artwork/litten.jpg,725," <a class=""type-icon type-fire"" href=""/type/fire"">Fire</a> ", Fire Cat Pokémon, 0.4 m (1′04″), 4.3 kg (9.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/blaze"" title=""Powers up Fire-type moves in a pinch."">Blaze</a></span><br/><small class=""text-muted""><a href=""/ability/intimidate"" title=""Lowers the foe's Attack stat."">Intimidate</a> (hidden ability)</small><br/>",,,6
torracat, https://img.pokemondb.net/artwork/torracat.jpg,726," <a class=""type-icon type-fire"" href=""/type/fire"">Fire</a> ", Fire Cat Pokémon, 0.7 m (2′04″), 25.0 kg (55.1 lbs)," <span class=""text-muted"">1. <a href=""/ability/blaze"" title=""Powers up Fire-type moves in a pinch."">Blaze</a></span><br/><small class=""text-muted""><a href=""/ability/intimidate"" title=""Lowers the foe's Attack stat."">Intimidate</a> (hidden ability)</small><br/>",,,5
incineroar, https://img.pokemondb.net/artwork/incineroar.jpg,727," <a class=""type-icon type-fire"" href=""/type/fire"">Fire</a> <a class=""type-icon type-dark"" href=""/type/dark"">Dark</a> ", Heel Pokémon, 1.8 m (5′11″), 83.0 kg (183.0 lbs)," <span class=""text-muted"">1. <a href=""/ability/blaze"" title=""Powers up Fire-type moves in a pinch."">Blaze</a></span><br/><small class=""text-muted""><a href=""/ability/intimidate"" title=""Lowers the foe's Attack stat."">Intimidate</a> (hidden ability)</small><br/>",,,2
popplio, https://img.pokemondb.net/artwork/popplio.jpg,728," <a class=""type-icon type-water"" href=""/type/water"">Water</a> ", Sea Lion Pokémon, 0.4 m (1′04″), 7.5 kg (16.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/torrent"" title=""Powers up Water-type moves in a pinch."">Torrent</a></span><br/><small class=""text-muted""><a href=""/ability/liquid-voice"" title=""All sound-based moves become Water-type moves."">Liquid Voice</a> (hidden ability)</small><br/>",,,9
brionne, https://img.pokemondb.net/artwork/brionne.jpg,729," <a class=""type-icon type-water"" href=""/type/water"">Water</a> ", Pop Star Pokémon, 0.6 m (2′00″), 17.5 kg (38.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/torrent"" title=""Powers up Water-type moves in a pinch."">Torrent</a></span><br/><small class=""text-muted""><a href=""/ability/liquid-voice"" title=""All sound-based moves become Water-type moves."">Liquid Voice</a> (hidden ability)</small><br/>",,,7
primarina, https://img.pokemondb.net/artwork/primarina.jpg,730," <a class=""type-icon type-water"" href=""/type/water"">Water</a> <a class=""type-icon type-fairy"" href=""/type/fairy"">Fairy</a> ", Soloist Pokémon, 1.8 m (5′11″), 44.0 kg (97.0 lbs)," <span class=""text-muted"">1. <a href=""/ability/torrent"" title=""Powers up Water-type moves in a pinch."">Torrent</a></span><br/><small class=""text-muted""><a href=""/ability/liquid-voice"" title=""All sound-based moves become Water-type moves."">Liquid Voice</a> (hidden ability)</small><br/>",,,4
pikipek, https://img.pokemondb.net/artwork/pikipek.jpg,731," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> <a class=""type-icon type-flying"" href=""/type/flying"">Flying</a> ", Woodpecker Pokémon, 0.3 m (1′00″), 1.2 kg (2.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/keen-eye"" title=""Prevents other Pokémon from lowering accuracy."">Keen Eye</a></span><br/><span class=""text-muted"">2. <a href=""/ability/skill-link"" title=""Increases the frequency of multi-strike moves."">Skill Link</a></span><br/><small class=""text-muted""><a href=""/ability/pickup"" title=""The Pokémon may pick up items."">Pickup</a> (hidden ability)</small><br/>",,,8
trumbeak, https://img.pokemondb.net/artwork/trumbeak.jpg,732," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> <a class=""type-icon type-flying"" href=""/type/flying"">Flying</a> ", Bugle Beak Pokémon, 0.6 m (2′00″), 14.8 kg (32.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/keen-eye"" title=""Prevents other Pokémon from lowering accuracy."">Keen Eye</a></span><br/><span class=""text-muted"">2. <a href=""/ability/skill-link"" title=""Increases the frequency of multi-strike moves."">Skill Link</a></span><br/><small class=""text-muted""><a href=""/ability/pickup"" title=""The Pokémon may pick up items."">Pickup</a> (hidden ability)</small><br/>",,,6
toucannon, https://img.pokemondb.net/artwork/toucannon.jpg,733," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> <a class=""type-icon type-flying"" href=""/type/flying"">Flying</a> ", Cannon Pokémon, 1.1 m (3′07″), 26.0 kg (57.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/keen-eye"" title=""Prevents other Pokémon from lowering accuracy."">Keen Eye</a></span><br/><span class=""text-muted"">2. <a href=""/ability/skill-link"" title=""Increases the frequency of multi-strike moves."">Skill Link</a></span><br/><small class=""text-muted""><a href=""/ability/sheer-force"" title=""Removes added effects to increase move damage."">Sheer Force</a> (hidden ability)</small><br/>",,,7
yungoos, https://img.pokemondb.net/artwork/yungoos.jpg,734," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Loitering Pokémon, 0.4 m (1′04″), 6.0 kg (13.2 lbs)," <span class=""text-muted"">1. <a href=""/ability/strong-jaw"" title=""Boosts the power of biting moves."">Strong Jaw</a></span><br/><span class=""text-muted"">2. <a href=""/ability/stakeout"" title=""Deals double damage to Pokémon switching in."">Stakeout</a></span><br/><small class=""text-muted""><a href=""/ability/adaptability"" title=""Powers up moves of the same type."">Adaptability</a> (hidden ability)</small><br/>",,,7
gumshoos, https://img.pokemondb.net/artwork/gumshoos.jpg,735," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Stakeout Pokémon, 0.7 m (2′04″), 14.2 kg (31.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/strong-jaw"" title=""Boosts the power of biting moves."">Strong Jaw</a></span><br/><span class=""text-muted"">2. <a href=""/ability/stakeout"" title=""Deals double damage to Pokémon switching in."">Stakeout</a></span><br/><small class=""text-muted""><a href=""/ability/adaptability"" title=""Powers up moves of the same type."">Adaptability</a> (hidden ability)</small><br/>",,,6
grubbin, https://img.pokemondb.net/artwork/grubbin.jpg,736," <a class=""type-icon type-bug"" href=""/type/bug"">Bug</a> ", Larva Pokémon, 0.4 m (1′04″), 4.4 kg (9.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/swarm"" title=""Powers up Bug-type moves in a pinch."">Swarm</a></span><br/>",,,8
charjabug, https://img.pokemondb.net/artwork/charjabug.jpg,737," <a class=""type-icon type-bug"" href=""/type/bug"">Bug</a> <a class=""type-icon type-electric"" href=""/type/electric"">Electric</a> ", Battery Pokémon, 0.5 m (1′08″), 10.5 kg (23.1 lbs)," <span class=""text-muted"">1. <a href=""/ability/battery"" title=""Raises power of teammates' Special moves."">Battery</a></span><br/>",,,6
vikavolt, https://img.pokemondb.net/artwork/vikavolt.jpg,738," <a class=""type-icon type-bug"" href=""/type/bug"">Bug</a> <a class=""type-icon type-electric"" href=""/type/electric"">Electric</a> ", Stag Beetle Pokémon, 1.5 m (4′11″), 45.0 kg (99.2 lbs)," <span class=""text-muted"">1. <a href=""/ability/levitate"" title=""Gives immunity to Ground type moves."">Levitate</a></span><br/>",,,2
crabrawler, https://img.pokemondb.net/artwork/crabrawler.jpg,739," <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> ", Boxing Pokémon, 0.6 m (2′00″), 7.0 kg (15.4 lbs)," <span class=""text-muted"">1. <a href=""/ability/hyper-cutter"" title=""Prevents other Pokémon from lowering Attack stat."">Hyper Cutter</a></span><br/><span class=""text-muted"">2. <a href=""/ability/iron-fist"" title=""Boosts the power of punching moves."">Iron Fist</a></span><br/><small class=""text-muted""><a href=""/ability/anger-point"" title=""Maxes Attack after taking a critical hit."">Anger Point</a> (hidden ability)</small><br/>",,,3
crabominable, https://img.pokemondb.net/artwork/crabominable.jpg,740," <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> <a class=""type-icon type-ice"" href=""/type/ice"">Ice</a> ", Woolly Crab Pokémon, 1.7 m (5′07″), 180.0 kg (396.8 lbs)," <span class=""text-muted"">1. <a href=""/ability/hyper-cutter"" title=""Prevents other Pokémon from lowering Attack stat."">Hyper Cutter</a></span><br/><span class=""text-muted"">2. <a href=""/ability/iron-fist"" title=""Boosts the power of punching moves."">Iron Fist</a></span><br/><small class=""text-muted""><a href=""/ability/anger-point"" title=""Maxes Attack after taking a critical hit."">Anger Point</a> (hidden ability)</small><br/>",,,2
oricorio, https://img.pokemondb.net/artwork/oricorio.jpg,741," <a class=""type-icon type-fire"" href=""/type/fire"">Fire</a> <a class=""type-icon type-flying"" href=""/type/flying"">Flying</a> ", Dancing Pokémon, 0.6 m (2′00″), 3.4 kg (7.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/dancer"" title=""Copies the foe's Dance moves."">Dancer</a></span><br/>",,,6
cutiefly, https://img.pokemondb.net/artwork/cutiefly.jpg,742," <a class=""type-icon type-bug"" href=""/type/bug"">Bug</a> <a class=""type-icon type-fairy"" href=""/type/fairy"">Fairy</a> ", Bee Fly Pokémon, 0.1 m (0′04″), 0.2 kg (0.4 lbs)," <span class=""text-muted"">1. <a href=""/ability/honey-gather"" title=""The Pokémon may gather Honey from somewhere."">Honey Gather</a></span><br/><span class=""text-muted"">2. <a href=""/ability/shield-dust"" title=""Blocks the added effects of attacks taken."">Shield Dust</a></span><br/><small class=""text-muted""><a href=""/ability/sweet-veil"" title=""Prevents the Pokémon and allies from falling asleep."">Sweet Veil</a> (hidden ability)</small><br/>",,,7
ribombee, https://img.pokemondb.net/artwork/ribombee.jpg,743," <a class=""type-icon type-bug"" href=""/type/bug"">Bug</a> <a class=""type-icon type-fairy"" href=""/type/fairy"">Fairy</a> ", Bee Fly Pokémon, 0.2 m (0′08″), 0.5 kg (1.1 lbs)," <span class=""text-muted"">1. <a href=""/ability/honey-gather"" title=""The Pokémon may gather Honey from somewhere."">Honey Gather</a></span><br/><span class=""text-muted"">2. <a href=""/ability/shield-dust"" title=""Blocks the added effects of attacks taken."">Shield Dust</a></span><br/><small class=""text-muted""><a href=""/ability/sweet-veil"" title=""Prevents the Pokémon and allies from falling asleep."">Sweet Veil</a> (hidden ability)</small><br/>",,,7
rockruff, https://img.pokemondb.net/artwork/rockruff.jpg,744," <a class=""type-icon type-rock"" href=""/type/rock"">Rock</a> ", Puppy Pokémon, 0.5 m (1′08″), 9.2 kg (20.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/keen-eye"" title=""Prevents other Pokémon from lowering accuracy."">Keen Eye</a></span><br/><span class=""text-muted"">2. <a href=""/ability/vital-spirit"" title=""Prevents the Pokémon from falling asleep."">Vital Spirit</a></span><br/><small class=""text-muted""><a href=""/ability/steadfast"" title=""Raises Speed each time the Pokémon flinches."">Steadfast</a> (hidden ability)</small><br/>",,,10
lycanroc, https://img.pokemondb.net/artwork/lycanroc.jpg,745," <a class=""type-icon type-rock"" href=""/type/rock"">Rock</a> ", Wolf Pokémon, 0.8 m (2′07″), 25.0 kg (55.1 lbs)," <span class=""text-muted"">1. <a href=""/ability/keen-eye"" title=""Prevents other Pokémon from lowering accuracy."">Keen Eye</a></span><br/><span class=""text-muted"">2. <a href=""/ability/sand-rush"" title=""Boosts the Pokémon's Speed in a sandstorm."">Sand Rush</a></span><br/><small class=""text-muted""><a href=""/ability/steadfast"" title=""Raises Speed each time the Pokémon flinches."">Steadfast</a> (hidden ability)</small><br/>",,,5
wishiwashi, https://img.pokemondb.net/artwork/wishiwashi.jpg,746," <a class=""type-icon type-water"" href=""/type/water"">Water</a> ", Small Fry Pokémon, 0.2 m (0′08″), 0.3 kg (0.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/schooling"" title=""Changes Wishiwashi to School Form."">Schooling</a></span><br/>",,,5
mareanie, https://img.pokemondb.net/artwork/mareanie.jpg,747," <a class=""type-icon type-poison"" href=""/type/poison"">Poison</a> <a class=""type-icon type-water"" href=""/type/water"">Water</a> ", Brutal Star Pokémon, 0.4 m (1′04″), 8.0 kg (17.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/merciless"" title=""The Pokémon's attacks become critical hits if the target is poisoned."">Merciless</a></span><br/><span class=""text-muted"">2. <a href=""/ability/limber"" title=""The Pokémon is protected from paralysis."">Limber</a></span><br/><small class=""text-muted""><a href=""/ability/regenerator"" title=""Restores a little HP when withdrawn from battle."">Regenerator</a> (hidden ability)</small><br/>",,,4
toxapex, https://img.pokemondb.net/artwork/toxapex.jpg,748," <a class=""type-icon type-poison"" href=""/type/poison"">Poison</a> <a class=""type-icon type-water"" href=""/type/water"">Water</a> ", Brutal Star Pokémon, 0.7 m (2′04″), 14.5 kg (32.0 lbs)," <span class=""text-muted"">1. <a href=""/ability/merciless"" title=""The Pokémon's attacks become critical hits if the target is poisoned."">Merciless</a></span><br/><span class=""text-muted"">2. <a href=""/ability/limber"" title=""The Pokémon is protected from paralysis."">Limber</a></span><br/><small class=""text-muted""><a href=""/ability/regenerator"" title=""Restores a little HP when withdrawn from battle."">Regenerator</a> (hidden ability)</small><br/>",,,1
mudbray, https://img.pokemondb.net/artwork/mudbray.jpg,749," <a class=""type-icon type-ground"" href=""/type/ground"">Ground</a> ", Donkey Pokémon, 1.0 m (3′03″), 110.0 kg (242.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/own-tempo"" title=""Prevents the Pokémon from becoming confused."">Own Tempo</a></span><br/><span class=""text-muted"">2. <a href=""/ability/stamina"" title=""Raises Defense when attacked."">Stamina</a></span><br/><small class=""text-muted""><a href=""/ability/inner-focus"" title=""The Pokémon is protected from flinching."">Inner Focus</a> (hidden ability)</small><br/>",,,8
mudsdale, https://img.pokemondb.net/artwork/mudsdale.jpg,750," <a class=""type-icon type-ground"" href=""/type/ground"">Ground</a> ", Draft Horse Pokémon, 2.5 m (8′02″), 920.0 kg (2028.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/own-tempo"" title=""Prevents the Pokémon from becoming confused."">Own Tempo</a></span><br/><span class=""text-muted"">2. <a href=""/ability/stamina"" title=""Raises Defense when attacked."">Stamina</a></span><br/><small class=""text-muted""><a href=""/ability/inner-focus"" title=""The Pokémon is protected from flinching."">Inner Focus</a> (hidden ability)</small><br/>",,,6
dewpider, https://img.pokemondb.net/artwork/dewpider.jpg,751," <a class=""type-icon type-water"" href=""/type/water"">Water</a> <a class=""type-icon type-bug"" href=""/type/bug"">Bug</a> ", Water Bubble Pokémon, 0.3 m (1′00″), 4.0 kg (8.8 lbs)," <span class=""text-muted"">1. <a href=""/ability/water-bubble"" title=""Halves damage from Fire-type moves", doubles power of Water-type moves used," and prevents burns."">Water Bubble</a></span><br/><small class=""text-muted""><a href=""/ability/water-absorb"" title=""Restores HP if hit by a Water-type move."">Water Absorb</a> (hidden ability)</small><br/>",4
araquanid, https://img.pokemondb.net/artwork/araquanid.jpg,752," <a class=""type-icon type-water"" href=""/type/water"">Water</a> <a class=""type-icon type-bug"" href=""/type/bug"">Bug</a> ", Water Bubble Pokémon, 1.8 m (5′11″), 82.0 kg (180.8 lbs)," <span class=""text-muted"">1. <a href=""/ability/water-bubble"" title=""Halves damage from Fire-type moves", doubles power of Water-type moves used," and prevents burns."">Water Bubble</a></span><br/><small class=""text-muted""><a href=""/ability/water-absorb"" title=""Restores HP if hit by a Water-type move."">Water Absorb</a> (hidden ability)</small><br/>",3
fomantis, https://img.pokemondb.net/artwork/fomantis.jpg,753," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> ", Sickle Grass Pokémon, 0.3 m (1′00″), 1.5 kg (3.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/leaf-guard"" title=""Prevents problems with status in sunny weather."">Leaf Guard</a></span><br/><small class=""text-muted""><a href=""/ability/contrary"" title=""Makes stat changes have an opposite effect."">Contrary</a> (hidden ability)</small><br/>",,,7
lurantis, https://img.pokemondb.net/artwork/lurantis.jpg,754," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> ", Bloom Sickle Pokémon, 0.9 m (2′11″), 18.5 kg (40.8 lbs)," <span class=""text-muted"">1. <a href=""/ability/leaf-guard"" title=""Prevents problems with status in sunny weather."">Leaf Guard</a></span><br/><small class=""text-muted""><a href=""/ability/contrary"" title=""Makes stat changes have an opposite effect."">Contrary</a> (hidden ability)</small><br/>",,,6
morelull, https://img.pokemondb.net/artwork/morelull.jpg,755," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> <a class=""type-icon type-fairy"" href=""/type/fairy"">Fairy</a> ", Illuminating Pokémon, 0.2 m (0′08″), 1.5 kg (3.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/illuminate"" title=""Raises the likelihood of meeting wild Pokémon."">Illuminate</a></span><br/><span class=""text-muted"">2. <a href=""/ability/effect-spore"" title=""Contact may poison or cause paralysis or sleep."">Effect Spore</a></span><br/><small class=""text-muted""><a href=""/ability/rain-dish"" title=""The Pokémon gradually regains HP in rain."">Rain Dish</a> (hidden ability)</small><br/>",,,6
shiinotic, https://img.pokemondb.net/artwork/shiinotic.jpg,756," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> <a class=""type-icon type-fairy"" href=""/type/fairy"">Fairy</a> ", Illuminating Pokémon, 1.0 m (3′03″), 11.5 kg (25.4 lbs)," <span class=""text-muted"">1. <a href=""/ability/illuminate"" title=""Raises the likelihood of meeting wild Pokémon."">Illuminate</a></span><br/><span class=""text-muted"">2. <a href=""/ability/effect-spore"" title=""Contact may poison or cause paralysis or sleep."">Effect Spore</a></span><br/><small class=""text-muted""><a href=""/ability/rain-dish"" title=""The Pokémon gradually regains HP in rain."">Rain Dish</a> (hidden ability)</small><br/>",,,5
salandit, https://img.pokemondb.net/artwork/salandit.jpg,757," <a class=""type-icon type-poison"" href=""/type/poison"">Poison</a> <a class=""type-icon type-fire"" href=""/type/fire"">Fire</a> ", Toxic Lizard Pokémon, 0.6 m (2′00″), 4.8 kg (10.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/corrosion"" title=""The Pokémon can poison Steel and Poison types."">Corrosion</a></span><br/><small class=""text-muted""><a href=""/ability/oblivious"" title=""Prevents it from becoming infatuated."">Oblivious</a> (hidden ability)</small><br/>",,,7
salazzle, https://img.pokemondb.net/artwork/salazzle.jpg,758," <a class=""type-icon type-poison"" href=""/type/poison"">Poison</a> <a class=""type-icon type-fire"" href=""/type/fire"">Fire</a> ", Toxic Lizard Pokémon, 1.2 m (3′11″), 22.2 kg (48.9 lbs)," <span class=""text-muted"">1. <a href=""/ability/corrosion"" title=""The Pokémon can poison Steel and Poison types."">Corrosion</a></span><br/><small class=""text-muted""><a href=""/ability/oblivious"" title=""Prevents it from becoming infatuated."">Oblivious</a> (hidden ability)</small><br/>",,,4
stufful, https://img.pokemondb.net/artwork/stufful.jpg,759," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> ", Flailing Pokémon, 0.5 m (1′08″), 6.8 kg (15.0 lbs)," <span class=""text-muted"">1. <a href=""/ability/fluffy"" title=""Halves damage from contact moves"," but doubles damage from Fire-type moves."">Fluffy</a></span><br/><span class=""text-muted"">2. <a href=""/ability/klutz"" title=""The Pokémon can't use any held items."">Klutz</a></span><br/><small class=""text-muted""><a href=""/ability/cute-charm"" title=""Contact with the Pokémon may cause infatuation."">Cute Charm</a> (hidden ability)</small><br/>",,6
bewear, https://img.pokemondb.net/artwork/bewear.jpg,760," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> ", Strong Arm Pokémon, 2.1 m (6′11″), 135.0 kg (297.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/fluffy"" title=""Halves damage from contact moves"," but doubles damage from Fire-type moves."">Fluffy</a></span><br/><span class=""text-muted"">2. <a href=""/ability/klutz"" title=""The Pokémon can't use any held items."">Klutz</a></span><br/><small class=""text-muted""><a href=""/ability/unnerve"" title=""Makes the foe nervous and unable to eat Berries."">Unnerve</a> (hidden ability)</small><br/>",,7
bounsweet, https://img.pokemondb.net/artwork/bounsweet.jpg,761," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> ", Fruit Pokémon, 0.3 m (1′00″), 3.2 kg (7.1 lbs)," <span class=""text-muted"">1. <a href=""/ability/leaf-guard"" title=""Prevents problems with status in sunny weather."">Leaf Guard</a></span><br/><span class=""text-muted"">2. <a href=""/ability/oblivious"" title=""Prevents it from becoming infatuated."">Oblivious</a></span><br/><small class=""text-muted""><a href=""/ability/sweet-veil"" title=""Prevents the Pokémon and allies from falling asleep."">Sweet Veil</a> (hidden ability)</small><br/>",,,6
steenee, https://img.pokemondb.net/artwork/steenee.jpg,762," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> ", Fruit Pokémon, 0.7 m (2′04″), 8.2 kg (18.1 lbs)," <span class=""text-muted"">1. <a href=""/ability/leaf-guard"" title=""Prevents problems with status in sunny weather."">Leaf Guard</a></span><br/><span class=""text-muted"">2. <a href=""/ability/oblivious"" title=""Prevents it from becoming infatuated."">Oblivious</a></span><br/><small class=""text-muted""><a href=""/ability/sweet-veil"" title=""Prevents the Pokémon and allies from falling asleep."">Sweet Veil</a> (hidden ability)</small><br/>",,,4
tsareena, https://img.pokemondb.net/artwork/tsareena.jpg,763," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> ", Fruit Pokémon, 1.2 m (3′11″), 21.4 kg (47.2 lbs)," <span class=""text-muted"">1. <a href=""/ability/leaf-guard"" title=""Prevents problems with status in sunny weather."">Leaf Guard</a></span><br/><span class=""text-muted"">2. <a href=""/ability/queenly-majesty"" title=""Prevents use of priority moves."">Queenly Majesty</a></span><br/><small class=""text-muted""><a href=""/ability/sweet-veil"" title=""Prevents the Pokémon and allies from falling asleep."">Sweet Veil</a> (hidden ability)</small><br/>",,,3
comfey, https://img.pokemondb.net/artwork/comfey.jpg,764," <a class=""type-icon type-fairy"" href=""/type/fairy"">Fairy</a> ", Posy Picker Pokémon, 0.1 m (0′04″), 0.3 kg (0.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/flower-veil"" title=""Prevents lowering of ally Grass-type Pokémon's stats."">Flower Veil</a></span><br/><span class=""text-muted"">2. <a href=""/ability/triage"" title=""Gives priority to restorative moves."">Triage</a></span><br/><small class=""text-muted""><a href=""/ability/natural-cure"" title=""All status problems heal when it switches out."">Natural Cure</a> (hidden ability)</small><br/>",,,1
